cImplementation2,cImplementation3,ICER (Cost/QALY)-Categorical Risk Assessment,ICER (Cost/QALY)-NSC,ICER (Cost/QALY)-Enhanced Clinical Observation
780.0,1020.0,NaN,NaN,449169.229040575
780.0,1040.0,NaN,NaN,461715.8854325681
780.0,1060.0,NaN,NaN,474262.5418245612
780.0,1080.0,NaN,NaN,486809.1982165543
780.0,1100.0,NaN,497050.7367988125,502445.2011879
780.0,1120.0,NaN,497050.7367988125,531807.0371959722
780.0,1140.0,NaN,497050.7367988125,561168.8732040444
780.0,1160.0,NaN,497050.7367988125,590530.7092121165
780.0,1180.0,NaN,497050.7367988125,619892.5452201888
780.0,1200.0,NaN,497050.7367988125,649254.381228261
780.0,1220.0,NaN,497050.7367988125,678616.2172363332
780.0,1240.0,NaN,497050.7367988125,707978.0532444054
780.0,1260.0,NaN,497050.7367988125,737339.8892524776
780.0,1280.0,NaN,497050.7367988125,766701.7252605498
780.0,1300.0,NaN,497050.7367988125,796063.561268622
780.0,1320.0,NaN,497050.7367988125,825425.3972766942
780.0,1340.0,NaN,497050.7367988125,854787.2332847664
780.0,1360.0,NaN,497050.7367988125,884149.0692928386
780.0,1380.0,NaN,497050.7367988125,913510.9053009108
780.0,1400.0,NaN,497050.7367988125,942872.7413089831
780.0,1420.0,NaN,497050.7367988125,972234.5773170552
780.0,1440.0,NaN,497050.7367988125,1001596.4133251274
780.0,1460.0,NaN,497050.7367988125,1030958.2493331997
780.0,1480.0,NaN,497050.7367988125,1060320.085341272
780.0,1500.0,NaN,497050.7367988125,1089681.921349344
780.0,1520.0,NaN,497050.7367988125,1119043.7573574162
780.0,1540.0,NaN,497050.7367988125,1148405.5933654883
780.0,1560.0,NaN,497050.7367988125,1177767.4293735607
780.0,1580.0,NaN,497050.7367988125,1207129.2653816328
780.0,1600.0,NaN,497050.7367988125,1236491.101389705
780.0,1620.0,NaN,497050.7367988125,1265852.9373977773
780.0,1640.0,NaN,497050.7367988125,1295214.7734058495
780.0,1660.0,NaN,497050.7367988125,1324576.6094139216
780.0,1680.0,NaN,497050.7367988125,1353938.445421994
780.0,1700.0,NaN,497050.7367988125,1383300.281430066
780.0,1720.0,NaN,497050.7367988125,1412662.1174381382
780.0,1740.0,NaN,497050.7367988125,1442023.9534462106
780.0,1760.0,NaN,497050.7367988125,1471385.7894542827
780.0,1780.0,NaN,497050.7367988125,1500747.6254623549
780.0,1800.0,NaN,497050.7367988125,1530109.461470427
780.0,1820.0,NaN,497050.7367988125,1559471.2974784994
780.0,1840.0,NaN,497050.7367988125,1588833.1334865715
780.0,1860.0,NaN,497050.7367988125,1618194.9694946436
780.0,1880.0,NaN,497050.7367988125,1647556.805502716
780.0,1900.0,NaN,497050.7367988125,1676918.6415107881
780.0,1920.0,NaN,497050.7367988125,1706280.4775188603
780.0,1940.0,NaN,497050.7367988125,1735642.3135269326
780.0,1960.0,NaN,497050.7367988125,1765004.1495350047
780.0,1980.0,NaN,497050.7367988125,1794365.9855430769
780.0,2000.0,NaN,497050.7367988125,1823727.8215511492
800.0,0.0,NaN,NaN,NaN
800.0,20.0,NaN,NaN,NaN
800.0,40.0,NaN,NaN,NaN
800.0,60.0,NaN,NaN,NaN
800.0,80.0,NaN,NaN,NaN
800.0,100.0,NaN,NaN,NaN
800.0,120.0,NaN,NaN,NaN
800.0,140.0,NaN,NaN,NaN
800.0,160.0,NaN,NaN,NaN
800.0,180.0,NaN,NaN,NaN
800.0,200.0,NaN,NaN,NaN
800.0,220.0,NaN,NaN,NaN
800.0,240.0,NaN,NaN,NaN
800.0,260.0,NaN,NaN,NaN
800.0,280.0,NaN,NaN,NaN
800.0,300.0,NaN,NaN,NaN
800.0,320.0,NaN,NaN,10036.255320816375
800.0,340.0,NaN,NaN,22582.91171280948
800.0,360.0,NaN,NaN,35129.56810480258
800.0,380.0,NaN,NaN,47676.22449679569
800.0,400.0,NaN,NaN,60222.88088878879
800.0,420.0,NaN,NaN,72769.5372807819
800.0,440.0,NaN,NaN,85316.193672775
800.0,460.0,NaN,NaN,97862.8500647681
800.0,480.0,NaN,NaN,110409.5064567612
800.0,500.0,NaN,NaN,122956.1628487543
800.0,520.0,NaN,NaN,135502.81924074743
800.0,540.0,NaN,NaN,148049.4756327405
800.0,560.0,NaN,NaN,160596.1320247336
800.0,580.0,NaN,NaN,173142.78841672672
800.0,600.0,NaN,NaN,185689.44480871983
800.0,620.0,NaN,NaN,198236.10120071293
800.0,640.0,NaN,NaN,210782.75759270604
800.0,660.0,NaN,NaN,223329.41398469915
800.0,680.0,NaN,NaN,235876.07037669225
800.0,700.0,NaN,NaN,248422.72676868536
800.0,720.0,NaN,NaN,260969.38316067844
800.0,740.0,NaN,NaN,273516.03955267154
800.0,760.0,NaN,NaN,286062.69594466465
800.0,780.0,NaN,NaN,298609.35233665776
800.0,800.0,NaN,NaN,311156.00872865086
800.0,820.0,NaN,NaN,323702.665120644
800.0,840.0,NaN,NaN,336249.3215126371
800.0,860.0,NaN,NaN,348795.9779046302
800.0,880.0,NaN,NaN,361342.6342966233
800.0,900.0,NaN,NaN,373889.2906886164
800.0,920.0,NaN,NaN,386435.9470806095
800.0,940.0,NaN,NaN,398982.6034726026
800.0,960.0,NaN,NaN,411529.2598645957
800.0,980.0,NaN,NaN,424075.9162565888
800.0,1000.0,NaN,NaN,436622.5726485819
800.0,1020.0,NaN,NaN,449169.229040575
800.0,1040.0,NaN,NaN,461715.8854325681
800.0,1060.0,NaN,NaN,474262.5418245612
800.0,1080.0,NaN,NaN,486809.1982165543
800.0,1100.0,NaN,NaN,499355.8546085474
800.0,1120.0,NaN,NaN,511902.5110005405
800.0,1140.0,NaN,518959.0884098215,531807.0371959722
800.0,1160.0,NaN,518959.0884098215,561168.8732040444
800.0,1180.0,NaN,518959.0884098215,590530.7092121165
800.0,1200.0,NaN,518959.0884098215,619892.5452201888
800.0,1220.0,NaN,518959.0884098215,649254.381228261
800.0,1240.0,NaN,518959.0884098215,678616.2172363332
800.0,1260.0,NaN,518959.0884098215,707978.0532444054
800.0,1280.0,NaN,518959.0884098215,737339.8892524776
800.0,1300.0,NaN,518959.0884098215,766701.7252605498
800.0,1320.0,NaN,518959.0884098215,796063.561268622
800.0,1340.0,NaN,518959.0884098215,825425.3972766942
800.0,1360.0,NaN,518959.0884098215,854787.2332847664
800.0,1380.0,NaN,518959.0884098215,884149.0692928386
800.0,1400.0,NaN,518959.0884098215,913510.9053009108
800.0,1420.0,NaN,518959.0884098215,942872.7413089831
800.0,1440.0,NaN,518959.0884098215,972234.5773170552
800.0,1460.0,NaN,518959.0884098215,1001596.4133251274
800.0,1480.0,NaN,518959.0884098215,1030958.2493331997
800.0,1500.0,NaN,518959.0884098215,1060320.085341272
800.0,1520.0,NaN,518959.0884098215,1089681.921349344
800.0,1540.0,NaN,518959.0884098215,1119043.7573574162
800.0,1560.0,NaN,518959.0884098215,1148405.5933654883
800.0,1580.0,NaN,518959.0884098215,1177767.4293735607
800.0,1600.0,NaN,518959.0884098215,1207129.2653816328
800.0,1620.0,NaN,518959.0884098215,1236491.101389705
800.0,1640.0,NaN,518959.0884098215,1265852.9373977773
800.0,1660.0,NaN,518959.0884098215,1295214.7734058495
800.0,1680.0,NaN,518959.0884098215,1324576.6094139216
800.0,1700.0,NaN,518959.0884098215,1353938.445421994
800.0,1720.0,NaN,518959.0884098215,1383300.281430066
800.0,1740.0,NaN,518959.0884098215,1412662.1174381382
800.0,1760.0,NaN,518959.0884098215,1442023.9534462106
800.0,1780.0,NaN,518959.0884098215,1471385.7894542827
800.0,1800.0,NaN,518959.0884098215,1500747.6254623549
800.0,1820.0,NaN,518959.0884098215,1530109.461470427
800.0,1840.0,NaN,518959.0884098215,1559471.2974784994
800.0,1860.0,NaN,518959.0884098215,1588833.1334865715
800.0,1880.0,NaN,518959.0884098215,1618194.9694946436
800.0,1900.0,NaN,518959.0884098215,1647556.805502716
800.0,1920.0,NaN,518959.0884098215,1676918.6415107881
800.0,1940.0,NaN,518959.0884098215,1706280.4775188603
800.0,1960.0,NaN,518959.0884098215,1735642.3135269326
800.0,1980.0,NaN,518959.0884098215,1765004.1495350047
800.0,2000.0,NaN,518959.0884098215,1794365.9855430769
820.0,0.0,NaN,NaN,NaN
820.0,20.0,NaN,NaN,NaN
820.0,40.0,NaN,NaN,NaN
820.0,60.0,NaN,NaN,NaN
820.0,80.0,NaN,NaN,NaN
820.0,100.0,NaN,NaN,NaN
820.0,120.0,NaN,NaN,NaN
820.0,140.0,NaN,NaN,NaN
820.0,160.0,NaN,NaN,NaN
820.0,180.0,NaN,NaN,NaN
820.0,200.0,NaN,NaN,NaN
820.0,220.0,NaN,NaN,NaN
820.0,240.0,NaN,NaN,NaN
820.0,260.0,NaN,NaN,NaN
820.0,280.0,NaN,NaN,NaN
820.0,300.0,NaN,NaN,NaN
820.0,320.0,NaN,NaN,10036.255320816375
820.0,340.0,NaN,NaN,22582.91171280948
820.0,360.0,NaN,NaN,35129.56810480258
820.0,380.0,NaN,NaN,47676.22449679569
820.0,400.0,NaN,NaN,60222.88088878879
820.0,420.0,NaN,NaN,72769.5372807819
820.0,440.0,NaN,NaN,85316.193672775
820.0,460.0,NaN,NaN,97862.8500647681
820.0,480.0,NaN,NaN,110409.5064567612
820.0,500.0,NaN,NaN,122956.1628487543
820.0,520.0,NaN,NaN,135502.81924074743
820.0,540.0,NaN,NaN,148049.4756327405
820.0,560.0,NaN,NaN,160596.1320247336
820.0,580.0,NaN,NaN,173142.78841672672
820.0,600.0,NaN,NaN,185689.44480871983
820.0,620.0,NaN,NaN,198236.10120071293
820.0,640.0,NaN,NaN,210782.75759270604
820.0,660.0,NaN,NaN,223329.41398469915
820.0,680.0,NaN,NaN,235876.07037669225
820.0,700.0,NaN,NaN,248422.72676868536
820.0,720.0,NaN,NaN,260969.38316067844
820.0,740.0,NaN,NaN,273516.03955267154
820.0,760.0,NaN,NaN,286062.69594466465
820.0,780.0,NaN,NaN,298609.35233665776
820.0,800.0,NaN,NaN,311156.00872865086
820.0,820.0,NaN,NaN,323702.665120644
820.0,840.0,NaN,NaN,336249.3215126371
820.0,860.0,NaN,NaN,348795.9779046302
820.0,880.0,NaN,NaN,361342.6342966233
820.0,900.0,NaN,NaN,373889.2906886164
820.0,920.0,NaN,NaN,386435.9470806095
820.0,940.0,NaN,NaN,398982.6034726026
820.0,960.0,NaN,NaN,411529.2598645957
820.0,980.0,NaN,NaN,424075.9162565888
820.0,1000.0,NaN,NaN,436622.5726485819
820.0,1020.0,NaN,NaN,449169.229040575
820.0,1040.0,NaN,NaN,461715.8854325681
820.0,1060.0,NaN,NaN,474262.5418245612
820.0,1080.0,NaN,NaN,486809.1982165543
820.0,1100.0,NaN,NaN,499355.8546085474
820.0,1120.0,NaN,NaN,511902.5110005405
820.0,1140.0,NaN,NaN,524449.1673925336
820.0,1160.0,NaN,NaN,536995.8237845268
820.0,1180.0,NaN,540867.4400208305,561168.8732040444
820.0,1200.0,NaN,540867.4400208305,590530.7092121165
820.0,1220.0,NaN,540867.4400208305,619892.5452201888
820.0,1240.0,NaN,540867.4400208305,649254.381228261
820.0,1260.0,NaN,540867.4400208305,678616.2172363332
820.0,1280.0,NaN,540867.4400208305,707978.0532444054
820.0,1300.0,NaN,540867.4400208305,737339.8892524776
820.0,1320.0,NaN,540867.4400208305,766701.7252605498
820.0,1340.0,NaN,540867.4400208305,796063.561268622
820.0,1360.0,NaN,540867.4400208305,825425.3972766942
820.0,1380.0,NaN,540867.4400208305,854787.2332847664
820.0,1400.0,NaN,540867.4400208305,884149.0692928386
820.0,1420.0,NaN,540867.4400208305,913510.9053009108
820.0,1440.0,NaN,540867.4400208305,942872.7413089831
820.0,1460.0,NaN,540867.4400208305,972234.5773170552
820.0,1480.0,NaN,540867.4400208305,1001596.4133251274
820.0,1500.0,NaN,540867.4400208305,1030958.2493331997
820.0,1520.0,NaN,540867.4400208305,1060320.085341272
820.0,1540.0,NaN,540867.4400208305,1089681.921349344
820.0,1560.0,NaN,540867.4400208305,1119043.7573574162
820.0,1580.0,NaN,540867.4400208305,1148405.5933654883
820.0,1600.0,NaN,540867.4400208305,1177767.4293735607
820.0,1620.0,NaN,540867.4400208305,1207129.2653816328
820.0,1640.0,NaN,540867.4400208305,1236491.101389705
820.0,1660.0,NaN,540867.4400208305,1265852.9373977773
820.0,1680.0,NaN,540867.4400208305,1295214.7734058495
820.0,1700.0,NaN,540867.4400208305,1324576.6094139216
820.0,1720.0,NaN,540867.4400208305,1353938.445421994
820.0,1740.0,NaN,540867.4400208305,1383300.281430066
820.0,1760.0,NaN,540867.4400208305,1412662.1174381382
820.0,1780.0,NaN,540867.4400208305,1442023.9534462106
820.0,1800.0,NaN,540867.4400208305,1471385.7894542827
820.0,1820.0,NaN,540867.4400208305,1500747.6254623549
820.0,1840.0,NaN,540867.4400208305,1530109.461470427
820.0,1860.0,NaN,540867.4400208305,1559471.2974784994
820.0,1880.0,NaN,540867.4400208305,1588833.1334865715
820.0,1900.0,NaN,540867.4400208305,1618194.9694946436
820.0,1920.0,NaN,540867.4400208305,1647556.805502716
820.0,1940.0,NaN,540867.4400208305,1676918.6415107881
820.0,1960.0,NaN,540867.4400208305,1706280.4775188603
820.0,1980.0,NaN,540867.4400208305,1735642.3135269326
820.0,2000.0,NaN,540867.4400208305,1765004.1495350047
840.0,0.0,NaN,NaN,NaN
840.0,20.0,NaN,NaN,NaN
840.0,40.0,NaN,NaN,NaN
840.0,60.0,NaN,NaN,NaN
840.0,80.0,NaN,NaN,NaN
840.0,100.0,NaN,NaN,NaN
840.0,120.0,NaN,NaN,NaN
840.0,140.0,NaN,NaN,NaN
840.0,160.0,NaN,NaN,NaN
840.0,180.0,NaN,NaN,NaN
840.0,200.0,NaN,NaN,NaN
840.0,220.0,NaN,NaN,NaN
840.0,240.0,NaN,NaN,NaN
840.0,260.0,NaN,NaN,NaN
840.0,280.0,NaN,NaN,NaN
840.0,300.0,NaN,NaN,NaN
840.0,320.0,NaN,NaN,10036.255320816375
840.0,340.0,NaN,NaN,22582.91171280948
840.0,360.0,NaN,NaN,35129.56810480258
840.0,380.0,NaN,NaN,47676.22449679569
840.0,400.0,NaN,NaN,60222.88088878879
840.0,420.0,NaN,NaN,72769.5372807819
840.0,440.0,NaN,NaN,85316.193672775
840.0,460.0,NaN,NaN,97862.8500647681
840.0,480.0,NaN,NaN,110409.5064567612
840.0,500.0,NaN,NaN,122956.1628487543
840.0,520.0,NaN,NaN,135502.81924074743
840.0,540.0,NaN,NaN,148049.4756327405
840.0,560.0,NaN,NaN,160596.1320247336
840.0,580.0,NaN,NaN,173142.78841672672
840.0,600.0,NaN,NaN,185689.44480871983
840.0,620.0,NaN,NaN,198236.10120071293
840.0,640.0,NaN,NaN,210782.75759270604
840.0,660.0,NaN,NaN,223329.41398469915
840.0,680.0,NaN,NaN,235876.07037669225
840.0,700.0,NaN,NaN,248422.72676868536
840.0,720.0,NaN,NaN,260969.38316067844
840.0,740.0,NaN,NaN,273516.03955267154
840.0,760.0,NaN,NaN,286062.69594466465
840.0,780.0,NaN,NaN,298609.35233665776
840.0,800.0,NaN,NaN,311156.00872865086
840.0,820.0,NaN,NaN,323702.665120644
840.0,840.0,NaN,NaN,336249.3215126371
840.0,860.0,NaN,NaN,348795.9779046302
840.0,880.0,NaN,NaN,361342.6342966233
840.0,900.0,NaN,NaN,373889.2906886164
840.0,920.0,NaN,NaN,386435.9470806095
840.0,940.0,NaN,NaN,398982.6034726026
840.0,960.0,NaN,NaN,411529.2598645957
840.0,980.0,NaN,NaN,424075.9162565888
840.0,1000.0,NaN,NaN,436622.5726485819
840.0,1020.0,NaN,NaN,449169.229040575
840.0,1040.0,NaN,NaN,461715.8854325681
840.0,1060.0,NaN,NaN,474262.5418245612
840.0,1080.0,NaN,NaN,486809.1982165543
840.0,1100.0,NaN,NaN,499355.8546085474
840.0,1120.0,NaN,NaN,511902.5110005405
840.0,1140.0,NaN,NaN,524449.1673925336
840.0,1160.0,NaN,NaN,536995.8237845268
840.0,1180.0,NaN,NaN,549542.4801765198
840.0,1200.0,NaN,NaN,562089.1365685129
840.0,1220.0,NaN,562775.7916318395,590530.7092121165
840.0,1240.0,NaN,562775.7916318395,619892.5452201888
840.0,1260.0,NaN,562775.7916318395,649254.381228261
840.0,1280.0,NaN,562775.7916318395,678616.2172363332
840.0,1300.0,NaN,562775.7916318395,707978.0532444054
840.0,1320.0,NaN,562775.7916318395,737339.8892524776
840.0,1340.0,NaN,562775.7916318395,766701.7252605498
840.0,1360.0,NaN,562775.7916318395,796063.561268622
840.0,1380.0,NaN,562775.7916318395,825425.3972766942
840.0,1400.0,NaN,562775.7916318395,854787.2332847664
840.0,1420.0,NaN,562775.7916318395,884149.0692928386
840.0,1440.0,NaN,562775.7916318395,913510.9053009108
840.0,1460.0,NaN,562775.7916318395,942872.7413089831
840.0,1480.0,NaN,562775.7916318395,972234.5773170552
840.0,1500.0,NaN,562775.7916318395,1001596.4133251274
840.0,1520.0,NaN,562775.7916318395,1030958.2493331997
840.0,1540.0,NaN,562775.7916318395,1060320.085341272
840.0,1560.0,NaN,562775.7916318395,1089681.921349344
840.0,1580.0,NaN,562775.7916318395,1119043.7573574162
840.0,1600.0,NaN,562775.7916318395,1148405.5933654883
840.0,1620.0,NaN,562775.7916318395,1177767.4293735607
840.0,1640.0,NaN,562775.7916318395,1207129.2653816328
840.0,1660.0,NaN,562775.7916318395,1236491.101389705
840.0,1680.0,NaN,562775.7916318395,1265852.9373977773
840.0,1700.0,NaN,562775.7916318395,1295214.7734058495
840.0,1720.0,NaN,562775.7916318395,1324576.6094139216
840.0,1740.0,NaN,562775.7916318395,1353938.445421994
840.0,1760.0,NaN,562775.7916318395,1383300.281430066
840.0,1780.0,NaN,562775.7916318395,1412662.1174381382
840.0,1800.0,NaN,562775.7916318395,1442023.9534462106
840.0,1820.0,NaN,562775.7916318395,1471385.7894542827
840.0,1840.0,NaN,562775.7916318395,1500747.6254623549
840.0,1860.0,NaN,562775.7916318395,1530109.461470427
840.0,1880.0,NaN,562775.7916318395,1559471.2974784994
840.0,1900.0,NaN,562775.7916318395,1588833.1334865715
840.0,1920.0,NaN,562775.7916318395,1618194.9694946436
840.0,1940.0,NaN,562775.7916318395,1647556.805502716
840.0,1960.0,NaN,562775.7916318395,1676918.6415107881
840.0,1980.0,NaN,562775.7916318395,1706280.4775188603
840.0,2000.0,NaN,562775.7916318395,1735642.3135269326
860.0,0.0,NaN,NaN,NaN
860.0,20.0,NaN,NaN,NaN
860.0,40.0,NaN,NaN,NaN
860.0,60.0,NaN,NaN,NaN
860.0,80.0,NaN,NaN,NaN
860.0,100.0,NaN,NaN,NaN
860.0,120.0,NaN,NaN,NaN
860.0,140.0,NaN,NaN,NaN
860.0,160.0,NaN,NaN,NaN
860.0,180.0,NaN,NaN,NaN
860.0,200.0,NaN,NaN,NaN
860.0,220.0,NaN,NaN,NaN
860.0,240.0,NaN,NaN,NaN
860.0,260.0,NaN,NaN,NaN
860.0,280.0,NaN,NaN,NaN
860.0,300.0,NaN,NaN,NaN
860.0,320.0,NaN,NaN,10036.255320816375
860.0,340.0,NaN,NaN,22582.91171280948
860.0,360.0,NaN,NaN,35129.56810480258
860.0,380.0,NaN,NaN,47676.22449679569
860.0,400.0,NaN,NaN,60222.88088878879
860.0,420.0,NaN,NaN,72769.5372807819
860.0,440.0,NaN,NaN,85316.193672775
860.0,460.0,NaN,NaN,97862.8500647681
860.0,480.0,NaN,NaN,110409.5064567612
860.0,500.0,NaN,NaN,122956.1628487543
860.0,520.0,NaN,NaN,135502.81924074743
860.0,540.0,NaN,NaN,148049.4756327405
860.0,560.0,NaN,NaN,160596.1320247336
860.0,580.0,NaN,NaN,173142.78841672672
860.0,600.0,NaN,NaN,185689.44480871983
860.0,620.0,NaN,NaN,198236.10120071293
860.0,640.0,NaN,NaN,210782.75759270604
860.0,660.0,NaN,NaN,223329.41398469915
860.0,680.0,NaN,NaN,235876.07037669225
860.0,700.0,NaN,NaN,248422.72676868536
860.0,720.0,NaN,NaN,260969.38316067844
860.0,740.0,NaN,NaN,273516.03955267154
860.0,760.0,NaN,NaN,286062.69594466465
860.0,780.0,NaN,NaN,298609.35233665776
860.0,800.0,NaN,NaN,311156.00872865086
860.0,820.0,NaN,NaN,323702.665120644
860.0,840.0,NaN,NaN,336249.3215126371
860.0,860.0,NaN,NaN,348795.9779046302
860.0,880.0,NaN,NaN,361342.6342966233
860.0,900.0,NaN,NaN,373889.2906886164
860.0,920.0,NaN,NaN,386435.9470806095
860.0,940.0,NaN,NaN,398982.6034726026
860.0,960.0,NaN,NaN,411529.2598645957
860.0,980.0,NaN,NaN,424075.9162565888
860.0,1000.0,NaN,NaN,436622.5726485819
860.0,1020.0,NaN,NaN,449169.229040575
860.0,1040.0,NaN,NaN,461715.8854325681
860.0,1060.0,NaN,NaN,474262.5418245612
860.0,1080.0,NaN,NaN,486809.1982165543
860.0,1100.0,NaN,NaN,499355.8546085474
860.0,1120.0,NaN,NaN,511902.5110005405
860.0,1140.0,NaN,NaN,524449.1673925336
860.0,1160.0,NaN,NaN,536995.8237845268
860.0,1180.0,NaN,NaN,549542.4801765198
860.0,1200.0,NaN,NaN,562089.1365685129
860.0,1220.0,NaN,NaN,574635.792960506
860.0,1240.0,NaN,584684.1432428486,590530.7092121165
860.0,1260.0,NaN,584684.1432428486,619892.5452201888
860.0,1280.0,NaN,584684.1432428486,649254.381228261
860.0,1300.0,NaN,584684.1432428486,678616.2172363332
860.0,1320.0,NaN,584684.1432428486,707978.0532444054
860.0,1340.0,NaN,584684.1432428486,737339.8892524776
860.0,1360.0,NaN,584684.1432428486,766701.7252605498
860.0,1380.0,NaN,584684.1432428486,796063.561268622
860.0,1400.0,NaN,584684.1432428486,825425.3972766942
860.0,1420.0,NaN,584684.1432428486,854787.2332847664
860.0,1440.0,NaN,584684.1432428486,884149.0692928386
860.0,1460.0,NaN,584684.1432428486,913510.9053009108
860.0,1480.0,NaN,584684.1432428486,942872.7413089831
860.0,1500.0,NaN,584684.1432428486,972234.5773170552
860.0,1520.0,NaN,584684.1432428486,1001596.4133251274
860.0,1540.0,NaN,584684.1432428486,1030958.2493331997
860.0,1560.0,NaN,584684.1432428486,1060320.085341272
860.0,1580.0,NaN,584684.1432428486,1089681.921349344
860.0,1600.0,NaN,584684.1432428486,1119043.7573574162
860.0,1620.0,NaN,584684.1432428486,1148405.5933654883
860.0,1640.0,NaN,584684.1432428486,1177767.4293735607
860.0,1660.0,NaN,584684.1432428486,1207129.2653816328
860.0,1680.0,NaN,584684.1432428486,1236491.101389705
860.0,1700.0,NaN,584684.1432428486,1265852.9373977773
860.0,1720.0,NaN,584684.1432428486,1295214.7734058495
860.0,1740.0,NaN,584684.1432428486,1324576.6094139216
860.0,1760.0,NaN,584684.1432428486,1353938.445421994
860.0,1780.0,NaN,584684.1432428486,1383300.281430066
860.0,1800.0,NaN,584684.1432428486,1412662.1174381382
860.0,1820.0,NaN,584684.1432428486,1442023.9534462106
860.0,1840.0,NaN,584684.1432428486,1471385.7894542827
860.0,1860.0,NaN,584684.1432428486,1500747.6254623549
860.0,1880.0,NaN,584684.1432428486,1530109.461470427
860.0,1900.0,NaN,584684.1432428486,1559471.2974784994
860.0,1920.0,NaN,584684.1432428486,1588833.1334865715
860.0,1940.0,NaN,584684.1432428486,1618194.9694946436
860.0,1960.0,NaN,584684.1432428486,1647556.805502716
860.0,1980.0,NaN,584684.1432428486,1676918.6415107881
860.0,2000.0,NaN,584684.1432428486,1706280.4775188603
880.0,0.0,NaN,NaN,NaN
880.0,20.0,NaN,NaN,NaN
880.0,40.0,NaN,NaN,NaN
880.0,60.0,NaN,NaN,NaN
880.0,80.0,NaN,NaN,NaN
880.0,100.0,NaN,NaN,NaN
880.0,120.0,NaN,NaN,NaN
880.0,140.0,NaN,NaN,NaN
880.0,160.0,NaN,NaN,NaN
880.0,180.0,NaN,NaN,NaN
880.0,200.0,NaN,NaN,NaN
880.0,220.0,NaN,NaN,NaN
880.0,240.0,NaN,NaN,NaN
880.0,260.0,NaN,NaN,NaN
880.0,280.0,NaN,NaN,NaN
880.0,300.0,NaN,NaN,NaN
880.0,320.0,NaN,NaN,10036.255320816375
880.0,340.0,NaN,NaN,22582.91171280948
880.0,360.0,NaN,NaN,35129.56810480258
880.0,380.0,NaN,NaN,47676.22449679569
880.0,400.0,NaN,NaN,60222.88088878879
880.0,420.0,NaN,NaN,72769.5372807819
880.0,440.0,NaN,NaN,85316.193672775
880.0,460.0,NaN,NaN,97862.8500647681
880.0,480.0,NaN,NaN,110409.5064567612
880.0,500.0,NaN,NaN,122956.1628487543
880.0,520.0,NaN,NaN,135502.81924074743
880.0,540.0,NaN,NaN,148049.4756327405
880.0,560.0,NaN,NaN,160596.1320247336
880.0,580.0,NaN,NaN,173142.78841672672
880.0,600.0,NaN,NaN,185689.44480871983
880.0,620.0,NaN,NaN,198236.10120071293
880.0,640.0,NaN,NaN,210782.75759270604
880.0,660.0,NaN,NaN,223329.41398469915
880.0,680.0,NaN,NaN,235876.07037669225
880.0,700.0,NaN,NaN,248422.72676868536
880.0,720.0,NaN,NaN,260969.38316067844
880.0,740.0,NaN,NaN,273516.03955267154
880.0,760.0,NaN,NaN,286062.69594466465
880.0,780.0,NaN,NaN,298609.35233665776
880.0,800.0,NaN,NaN,311156.00872865086
880.0,820.0,NaN,NaN,323702.665120644
880.0,840.0,NaN,NaN,336249.3215126371
880.0,860.0,NaN,NaN,348795.9779046302
880.0,880.0,NaN,NaN,361342.6342966233
880.0,900.0,NaN,NaN,373889.2906886164
880.0,920.0,NaN,NaN,386435.9470806095
880.0,940.0,NaN,NaN,398982.6034726026
880.0,960.0,NaN,NaN,411529.2598645957
880.0,980.0,NaN,NaN,424075.9162565888
880.0,1000.0,NaN,NaN,436622.5726485819
880.0,1020.0,NaN,NaN,449169.229040575
880.0,1040.0,NaN,NaN,461715.8854325681
880.0,1060.0,NaN,NaN,474262.5418245612
880.0,1080.0,NaN,NaN,486809.1982165543
880.0,1100.0,NaN,NaN,499355.8546085474
880.0,1120.0,NaN,NaN,511902.5110005405
880.0,1140.0,NaN,NaN,524449.1673925336
880.0,1160.0,NaN,NaN,536995.8237845268
880.0,1180.0,NaN,NaN,549542.4801765198
880.0,1200.0,NaN,NaN,562089.1365685129
880.0,1220.0,NaN,NaN,574635.792960506
880.0,1240.0,NaN,NaN,587182.4493524991
880.0,1260.0,NaN,NaN,599729.1057444923
880.0,1280.0,NaN,606592.4948538576,619892.5452201888
880.0,1300.0,NaN,606592.4948538576,649254.381228261
880.0,1320.0,NaN,606592.4948538576,678616.2172363332
880.0,1340.0,NaN,606592.4948538576,707978.0532444054
880.0,1360.0,NaN,606592.4948538576,737339.8892524776
880.0,1380.0,NaN,606592.4948538576,766701.7252605498
880.0,1400.0,NaN,606592.4948538576,796063.561268622
880.0,1420.0,NaN,606592.4948538576,825425.3972766942
880.0,1440.0,NaN,606592.4948538576,854787.2332847664
880.0,1460.0,NaN,606592.4948538576,884149.0692928386
880.0,1480.0,NaN,606592.4948538576,913510.9053009108
880.0,1500.0,NaN,606592.4948538576,942872.7413089831
880.0,1520.0,NaN,606592.4948538576,972234.5773170552
880.0,1540.0,NaN,606592.4948538576,1001596.4133251274
880.0,1560.0,NaN,606592.4948538576,1030958.2493331997
880.0,1580.0,NaN,606592.4948538576,1060320.085341272
880.0,1600.0,NaN,606592.4948538576,1089681.921349344
880.0,1620.0,NaN,606592.4948538576,1119043.7573574162
880.0,1640.0,NaN,606592.4948538576,1148405.5933654883
880.0,1660.0,NaN,606592.4948538576,1177767.4293735607
880.0,1680.0,NaN,606592.4948538576,1207129.2653816328
